image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,Path,Dataset name,Image name,Age,Gender,Race,Emotion,Backend,Notes
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Glafcos_Clerides\Glafcos_Clerides_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Glafcos_Clerides\Glafcos_Clerides_0004.jpg,True,0.4975229633139619,0.68,VGG-Face,opencv,cosine,,,,,Glafcos_Clerides_0002.jpg,g,DeepFace,Glafcos_Clerides_0002.jpg,39.0,Man,white,happy,opencv,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,False,0.9331739132760796,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,True,0.5520667861085646,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0029.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,True,0.3219803419205972,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0029.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0006.jpg,True,0.462147696389345,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0048.jpg,True,0.5849920245018103,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0014.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0018.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0039.jpg,True,0.6229821043516071,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0018.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,True,0.2638707007831276,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,False,0.8570171819352017,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0024.jpg,False,0.7493617947462432,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0011.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0047.jpg,True,0.488809257626984,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0046.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edie_Falco\Edie_Falco_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edie_Falco\Edie_Falco_0002.jpg,False,0.7192879791115246,0.68,VGG-Face,opencv,cosine,,,,,Edie_Falco_0001.jpg,g,DeepFace,Edie_Falco_0001.jpg,42.0,Man,white,fear,opencv,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Frances_Fisher\Frances_Fisher_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Frances_Fisher\Frances_Fisher_0002.jpg,True,0.5104899746492411,0.68,VGG-Face,opencv,cosine,,,,,Frances_Fisher_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0009.jpg,False,0.894892833059999,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Nicanor_Duarte_Frutos\Nicanor_Duarte_Frutos_0009.jpg,True,0.4084897622884844,0.68,VGG-Face,opencv,cosine,,,,,Nicanor_Duarte_Frutos_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0035.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0049.jpg,True,0.5322103319919149,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0035.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,False,0.9108077491110556,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0005.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0007.jpg,True,0.6779483611653673,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0005.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0009.jpg,False,0.7026044120037425,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0007.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,True,0.4322990649563443,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0011.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0009.jpg,True,0.550982577516354,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Francisco_Flores\Francisco_Flores_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Francisco_Flores\Francisco_Flores_0002.jpg,True,0.4043236875920969,0.68,VGG-Face,opencv,cosine,,,,,Francisco_Flores_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,True,0.4376194097353222,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Francisco_Flores\Francisco_Flores_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Francisco_Flores\Francisco_Flores_0004.jpg,True,0.5649720128215223,0.68,VGG-Face,opencv,cosine,,,,,Francisco_Flores_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,True,0.586787180364266,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0009.jpg,True,0.4560535157939331,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,True,0.5793449579111982,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0018.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.6370671951538516,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0018.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0040.jpg,True,0.6383580259917634,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0005.jpg,True,0.427163554900927,0.68,VGG-Face,opencv,cosine,,,,,John_Abizaid_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0008.jpg,True,0.2971071660084522,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0032.jpg,True,0.2014440116570642,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Lars_Von_Trier\Lars_Von_Trier_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Lars_Von_Trier\Lars_Von_Trier_0003.jpg,True,0.4054752990476706,0.68,VGG-Face,opencv,cosine,,,,,Lars_Von_Trier_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0019.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0030.jpg,True,0.5278200108175155,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0019.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0016.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0028.jpg,True,0.6257692443796745,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0016.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Martina_Hingis\Martina_Hingis_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Martina_Hingis\Martina_Hingis_0002.jpg,True,0.6294805508320982,0.68,VGG-Face,opencv,cosine,,,,,Martina_Hingis_0001.jpg,g,DeepFace,Martina_Hingis_0001.jpg,26.0,Woman,white,happy,opencv,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,True,0.5702197895620656,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0029.jpg,True,0.5005317019971545,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0025.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0025.jpg,True,0.5637320910068542,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0017.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\John_Abizaid\John_Abizaid_0009.jpg,True,0.392036606812459,0.68,VGG-Face,opencv,cosine,,,,,John_Abizaid_0003.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,True,0.3771717442692361,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0018.jpg,True,0.6605630529320295,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0013.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0021.jpg,True,0.4662832310413548,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0013.jpg,True,0.4295269930305676,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0006.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0011.jpg,True,0.6424951338520395,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mark_Wahlberg\Mark_Wahlberg_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mark_Wahlberg\Mark_Wahlberg_0004.jpg,False,0.750978706409052,0.68,VGG-Face,opencv,cosine,,,,,Mark_Wahlberg_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0021.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,True,0.3619068524449854,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0021.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0007.jpg,True,0.5363988143070044,0.68,VGG-Face,opencv,cosine,,,,,Mike_Weir_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0013.jpg,False,0.7059919736121563,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0011.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,True,0.5489719152373813,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0026.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,True,0.4816369051808782,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0026.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0020.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0028.jpg,True,0.3571517798332917,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0020.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Sharon_Osbourne\Sharon_Osbourne_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Sharon_Osbourne\Sharon_Osbourne_0003.jpg,True,0.6398045771606202,0.68,VGG-Face,opencv,cosine,,,,,Sharon_Osbourne_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Christine_Baumgartner\Christine_Baumgartner_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Christine_Baumgartner\Christine_Baumgartner_0005.jpg,True,0.4263586899647227,0.68,VGG-Face,opencv,cosine,,,,,Christine_Baumgartner_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0044.jpg,True,0.5373301223756493,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0010.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Mike_Weir\Mike_Weir_0010.jpg,True,0.467800365905599,0.68,VGG-Face,opencv,cosine,,,,,Mike_Weir_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,True,0.5113990928999496,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0022.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0055.jpg,False,0.7479712035236452,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0014.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ann_Veneman\Ann_Veneman_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Ann_Veneman\Ann_Veneman_0010.jpg,True,0.5434322227289214,0.68,VGG-Face,opencv,cosine,,,,,Ann_Veneman_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0018.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0044.jpg,True,0.476497309101961,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0018.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0030.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0041.jpg,True,0.5546052834645104,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0030.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0049.jpg,True,0.6443689961847742,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0009.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0016.jpg,True,0.4406390881203078,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0042.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,False,0.8832217939776992,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0042.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Edmund_Stoiber\Edmund_Stoiber_0004.jpg,True,0.2927012577888749,0.68,VGG-Face,opencv,cosine,,,,,Edmund_Stoiber_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0042.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,True,0.5951880904938973,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0042.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Queen_Rania\Queen_Rania_0002.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Queen_Rania\Queen_Rania_0005.jpg,True,0.5333891418571544,0.68,VGG-Face,opencv,cosine,,,,,Queen_Rania_0002.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0008.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0027.jpg,True,0.4676205995459424,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0008.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0047.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0049.jpg,True,0.6042781582538241,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0047.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0039.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0044.jpg,False,0.7007560403141655,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0039.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0028.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0035.jpg,True,0.6187105422180004,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0028.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0026.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0028.jpg,True,0.6644038633069012,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0026.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Keanu_Reeves\Keanu_Reeves_0012.jpg,False,0.7351339310160208,0.68,VGG-Face,opencv,cosine,,,,,Keanu_Reeves_0001.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0011.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0013.jpg,False,0.716860959346587,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0011.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0022.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0049.jpg,True,0.4454194983449342,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0022.jpg,,,,,,,,,
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Glafcos_Clerides\Glafcos_Clerides_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Glafcos_Clerides\Glafcos_Clerides_0002.jpg,True,0.6270903042887375,0.68,VGG-Face,opencv,cosine,,,,,Glafcos_Clerides_0001.jpg,g,DeepFace,Glafcos_Clerides_0001.jpg,25.0,Man,white,fear,opencv,
