image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A15.JPG,True,0.603235922,0.68,VGG-Face,opencv,cosine,,,,,015A12.JPG,FGNET/images/015A12.JPG,FGNET,015A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/015A12.JPG,Latino_Hispanic,White,Female,10-19,"[0.26041013 0.0091641  0.39612257 0.00149687 0.00386703 0.03056873
 0.29837057]",[0.884409   0.01797576 0.04367787 0.05393731],[0.01628194 0.98371804],"[8.2749884e-06 2.3771029e-02 7.7297699e-01 1.9851054e-01 4.6757972e-03
 5.6996254e-05 3.1078076e-07 2.9544402e-08 1.6908687e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\032A18.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\032A33.JPG,True,0.612531937,0.68,VGG-Face,opencv,cosine,,,,,032A18.JPG,FGNET/images/032A18.JPG,FGNET,032A18.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/032A18.JPG,Latino_Hispanic,White,Female,30-39,"[0.14723344 0.01769214 0.5220149  0.00067686 0.00576514 0.01598284
 0.29063475]",[0.80841035 0.06518523 0.03096698 0.0954374 ],[0.01316561 0.9868344 ],"[6.6539037e-06 1.6074625e-04 8.9285858e-03 1.6683179e-01 4.5385137e-01
 3.2745340e-01 3.9978273e-02 2.6606631e-03 1.2843184e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\052A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\052A13.JPG,True,0.423952123,0.68,VGG-Face,opencv,cosine,,,,,052A10.JPG,FGNET/images/052A10.JPG,FGNET,052A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/052A10.JPG,White,White,Female,10-19,"[0.7832152  0.00303317 0.07609981 0.00311975 0.00280552 0.01795004
 0.11377657]",[0.7744677  0.0291499  0.00620962 0.19017279],[0.4144288  0.58557117],"[2.0909481e-06 6.5970956e-03 6.3615942e-01 3.5175794e-01 5.3758998e-03
 1.0604280e-04 1.3069883e-06 1.7197225e-07 1.4225145e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A40.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A42.JPG,True,0.193280232,0.68,VGG-Face,opencv,cosine,,,,,006A40.JPG,FGNET/images/006A40.JPG,FGNET,006A40.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A40.JPG,White,White,Male,10-19,"[0.39776084 0.00438945 0.05915112 0.08340786 0.04871184 0.02940012
 0.3771788 ]",[0.82204795 0.00213866 0.12642004 0.04939341],[9.9990290e-01 9.7090306e-05],"[1.7960891e-03 1.8498768e-01 6.9658029e-01 8.9003749e-02 1.9655526e-02
 6.9442675e-03 8.2012481e-04 2.0243805e-04 9.8581659e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A15.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\043A17.JPG,False,0.752650282,0.68,VGG-Face,opencv,cosine,,,,,043A15.JPG,FGNET/images/043A15.JPG,FGNET,043A15.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/043A15.JPG,White,White,Male,20-29,"[9.4654691e-01 7.7648147e-05 6.4485972e-03 1.4821506e-03 5.4268766e-04
 1.9011581e-03 4.3000884e-02]",[9.6536070e-01 2.1725151e-04 5.8100498e-03 2.8612046e-02],[0.97310746 0.02689256],"[2.5441350e-05 4.2504715e-03 2.3086463e-01 6.9032472e-01 6.8561427e-02
 5.7736035e-03 1.7592183e-04 2.1668582e-05 2.1311575e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A11.JPG,True,0.59528918,0.68,VGG-Face,opencv,cosine,,,,,009A05.JPG,FGNET/images/009A05.JPG,FGNET,009A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/009A05.JPG,Latino_Hispanic,Indian,Male,3-9,"[0.01751308 0.07633498 0.77339727 0.00507378 0.04338046 0.08201911
 0.00228136]",[0.03018732 0.16026069 0.01080913 0.7987429 ],[0.63592327 0.36407673],"[8.6839348e-03 9.1569108e-01 7.0534095e-02 3.3582328e-03 1.2002796e-03
 4.0595466e-04 6.2011190e-05 4.6722536e-05 1.7638535e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\035A23a.JPG,False,0.741816194,0.68,VGG-Face,opencv,cosine,,,,,035A08.JPG,FGNET/images/035A08.JPG,FGNET,035A08.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/035A08.JPG,White,White,Male,10-19,"[9.5743150e-01 8.1555743e-05 2.1283504e-02 2.5457903e-03 2.6117302e-03
 9.2004152e-04 1.5125789e-02]",[0.87678283 0.00187153 0.08550303 0.03584258],[9.9998569e-01 1.4277528e-05],"[1.1741238e-04 4.3211511e-01 5.6621307e-01 1.0868999e-03 3.2092124e-04
 1.3903838e-04 7.1589029e-06 5.3807560e-07 3.8401851e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\025A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\025A23.JPG,False,0.897380646,0.68,VGG-Face,opencv,cosine,,,,,025A07.JPG,FGNET/images/025A07.JPG,FGNET,025A07.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/025A07.JPG,White,White,Female,3-9,"[0.52727956 0.00109485 0.10680171 0.01672894 0.01704767 0.07976671
 0.2512805 ]",[9.5901716e-01 1.2812810e-04 2.6446713e-02 1.4408006e-02],[0.47296527 0.5270347 ],"[0.07882052 0.82780683 0.04216206 0.01092003 0.01245577 0.01821931
 0.00561679 0.00272824 0.00127051]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A24.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A61.JPG,True,0.556323259,0.68,VGG-Face,opencv,cosine,,,,,006A24.JPG,FGNET/images/006A24.JPG,FGNET,006A24.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A24.JPG,Middle Eastern,White,Male,10-19,"[4.8290268e-02 6.3696562e-04 2.0524822e-02 3.9485712e-03 2.4788980e-03
 7.0514672e-02 8.5360587e-01]",[9.7326297e-01 3.0531059e-04 4.8316089e-03 2.1600179e-02],[9.9958163e-01 4.1834038e-04],"[8.7673462e-04 2.7216378e-01 6.2799257e-01 7.4664786e-02 1.8039567e-02
 5.9206891e-03 3.0636176e-04 3.2974676e-05 2.4854101e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\073A14.JPG,False,0.805999748,0.68,VGG-Face,opencv,cosine,,,,,073A09.JPG,FGNET/images/073A09.JPG,FGNET,073A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/073A09.JPG,Latino_Hispanic,Indian,Male,3-9,"[0.19789772 0.00178107 0.72219646 0.0050376  0.01446198 0.04668642
 0.01193879]",[0.29545322 0.01296591 0.02582226 0.66575855],[0.94241345 0.05758658],"[2.0628092e-04 8.0378139e-01 1.9269636e-01 2.6373519e-03 5.4360362e-04
 1.2476387e-04 6.9262787e-06 2.4985984e-06 8.8472069e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\038A10.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\038A14.JPG,False,0.922305652,0.68,VGG-Face,opencv,cosine,,,,,038A10.JPG,FGNET/images/038A10.JPG,FGNET,038A10.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/038A10.JPG,White,White,Male,3-9,"[0.6009754  0.00088355 0.05915461 0.0506555  0.02040648 0.03019403
 0.23773046]",[0.8103928  0.00348734 0.16794695 0.01817287],[0.9916093  0.00839075],"[1.3968760e-02 4.5594242e-01 4.2300776e-01 3.5922442e-02 3.0243875e-02
 3.4058206e-02 5.5044671e-03 1.1826340e-03 1.6944070e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\015A14.JPG,True,0.583081416,0.68,VGG-Face,opencv,cosine,,,,,015A12.JPG,FGNET/images/015A12.JPG,FGNET,015A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/015A12.JPG,Latino_Hispanic,White,Female,10-19,"[0.26041013 0.0091641  0.39612257 0.00149687 0.00386703 0.03056873
 0.29837057]",[0.884409   0.01797576 0.04367787 0.05393731],[0.01628194 0.98371804],"[8.2749884e-06 2.3771029e-02 7.7297699e-01 1.9851054e-01 4.6757972e-03
 5.6996254e-05 3.1078076e-07 2.9544402e-08 1.6908687e-09]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A17.JPG,False,0.938052254,0.68,VGG-Face,opencv,cosine,,,,,054A06.JPG,FGNET/images/054A06.JPG,FGNET,054A06.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/054A06.JPG,White,White,Female,3-9,"[7.6518810e-01 6.6055414e-05 1.5834370e-01 2.0712009e-03 2.9411167e-03
 3.8442025e-03 6.7545585e-02]",[9.9779111e-01 9.2030496e-06 8.8462414e-04 1.3150504e-03],[0.02296027 0.97703975],"[1.17088086e-03 8.43736768e-01 1.51293784e-01 3.34813097e-03
 4.02995443e-04 4.66003730e-05 7.64639481e-07 1.04262341e-07
 1.32728255e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\027A30.JPG,True,0.676984648,0.68,VGG-Face,opencv,cosine,,,,,027A11.JPG,FGNET/images/027A11.JPG,FGNET,027A11.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/027A11.JPG,White,White,Male,10-19,"[9.8582935e-01 1.3623614e-04 5.1489254e-03 2.4018995e-03 1.2101523e-03
 7.6609937e-04 4.5074034e-03]",[0.93764275 0.00726899 0.0445681  0.01052018],[0.87233794 0.1276621 ],"[2.5464251e-04 9.6896403e-02 5.0157487e-01 3.2896677e-01 6.3326135e-02
 8.5649900e-03 3.8152997e-04 2.8413722e-05 6.1985820e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A07.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\031A12.JPG,True,0.664260727,0.68,VGG-Face,opencv,cosine,,,,,031A07.JPG,FGNET/images/031A07.JPG,FGNET,031A07.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/031A07.JPG,Middle Eastern,White,Male,3-9,"[0.2605151  0.00213423 0.30032295 0.00055658 0.00139192 0.04139926
 0.39367992]",[0.9574477  0.0196582  0.00332156 0.01957253],[0.9834736 0.0165264],"[7.1970542e-04 8.6274421e-01 1.3553043e-01 8.7351387e-04 9.8323399e-05
 3.1912499e-05 1.4426923e-06 4.2676535e-07 5.7712391e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\019A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\019A07.JPG,False,0.780377017,0.68,VGG-Face,opencv,cosine,,,,,019A00.JPG,FGNET/images/019A00.JPG,FGNET,019A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/019A00.JPG,Middle Eastern,White,Male,3-9,"[0.26717097 0.00744938 0.08402725 0.00174144 0.00294147 0.016558
 0.62011147]",[0.5276601  0.00711125 0.45190665 0.01332201],[0.94526047 0.05473953],"[0.19727272 0.5525135  0.1317243  0.04043461 0.025095   0.03637482
 0.0102638  0.00530626 0.00101503]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A22.JPG,False,0.879740311,0.68,VGG-Face,opencv,cosine,,,,,029A05.JPG,FGNET/images/029A05.JPG,FGNET,029A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/029A05.JPG,White,White,Male,3-9,"[9.8640704e-01 1.8248025e-04 6.1418852e-03 2.4434016e-04 1.4759151e-04
 1.9237213e-04 6.6842078e-03]",[9.9970037e-01 2.1440212e-05 1.2069294e-04 1.5752726e-04],[9.9972117e-01 2.7882340e-04],"[1.4631486e-03 7.4952239e-01 2.4609429e-01 2.0634041e-03 5.7950115e-04
 2.4890868e-04 2.0921303e-05 6.4189048e-06 1.0997439e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\004A21.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\004A37.JPG,False,0.789183679,0.68,VGG-Face,opencv,cosine,,,,,004A21.JPG,FGNET/images/004A21.JPG,FGNET,004A21.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/004A21.JPG,Middle Eastern,Indian,Male,20-29,"[2.4692394e-02 1.1861065e-02 6.8171464e-02 1.4960294e-04 1.8310086e-03
 3.9338505e-01 4.9990946e-01]",[0.27471998 0.00260757 0.00146874 0.7212037 ],[9.9999410e-01 5.8530422e-06],"[1.5129399e-05 2.5102722e-03 2.5746313e-01 5.7950467e-01 1.3354383e-01
 2.5673730e-02 1.1544600e-03 1.2916287e-04 5.5872006e-06]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A20.JPG,False,0.906947147,0.68,VGG-Face,opencv,cosine,,,,,047A05.JPG,FGNET/images/047A05.JPG,FGNET,047A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/047A05.JPG,Black,White,Female,30-39,"[5.7543062e-02 7.7295810e-01 4.2139992e-02 1.9151010e-04 1.4105063e-03
 1.1065262e-01 1.5104264e-02]",[0.39805216 0.3773325  0.04463911 0.17997621],[0.48410046 0.5158996 ],"[0.0004206  0.04821947 0.07677767 0.11545168 0.28031823 0.21071368
 0.13828059 0.10579844 0.02401967]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A11.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\065A13.JPG,True,0.679642392,0.68,VGG-Face,opencv,cosine,,,,,065A11.JPG,FGNET/images/065A11.JPG,FGNET,065A11.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/065A11.JPG,Middle Eastern,White,Female,10-19,"[2.0806776e-02 3.4356277e-04 6.0167607e-02 1.4392484e-04 8.5845683e-04
 1.5689800e-02 9.0198988e-01]",[0.6274807  0.00378721 0.16599832 0.20273376],[0.15593514 0.84406483],"[4.0376499e-06 2.3733917e-01 7.5580037e-01 6.7293649e-03 1.2311179e-04
 3.8435855e-06 3.1835459e-08 6.1601666e-09 6.7315958e-10]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A20.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\029A31.JPG,True,0.612276358,0.68,VGG-Face,opencv,cosine,,,,,029A20.JPG,FGNET/images/029A20.JPG,FGNET,029A20.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/029A20.JPG,White,White,Male,10-19,"[0.46357134 0.00047589 0.14174148 0.00254263 0.00136086 0.00721897
 0.38308883]",[0.7049697  0.01565845 0.0116976  0.26767424],[9.9996269e-01 3.7359707e-05],"[7.75972785e-06 1.42486235e-02 7.05043137e-01 2.61375159e-01
 1.87213216e-02 5.99372433e-04 4.20034257e-06 3.90823345e-07
 1.34393154e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A06.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\045A12.JPG,False,0.900971634,0.68,VGG-Face,opencv,cosine,,,,,045A06.JPG,FGNET/images/045A06.JPG,FGNET,045A06.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/045A06.JPG,Black,Asian,Male,20-29,"[0.22495314 0.389261   0.06856179 0.09931116 0.15862267 0.00212559
 0.05716469]",[0.2088897  0.31180426 0.4569793  0.02232669],[0.850454   0.14954603],"[0.05857231 0.28841436 0.06420968 0.29937094 0.19587387 0.07143062
 0.0149473  0.00414822 0.00303269]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A14.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\028A46.JPG,False,0.701021398,0.68,VGG-Face,opencv,cosine,,,,,028A14.JPG,FGNET/images/028A14.JPG,FGNET,028A14.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/028A14.JPG,White,White,Male,10-19,"[8.62059474e-01 6.56363321e-04 7.68108293e-03 2.22308724e-03
 1.88879378e-03 3.57929268e-03 1.21911995e-01]",[0.97423667 0.00228388 0.01863533 0.00484416],[9.9999934e-01 7.0599248e-07],"[3.7118702e-04 3.8573769e-01 5.9746981e-01 1.3252822e-02 2.2162006e-03
 8.6789136e-04 7.1789975e-05 1.2208222e-05 3.8802736e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A28.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\006A67.JPG,False,0.812179343,0.68,VGG-Face,opencv,cosine,,,,,006A28.JPG,FGNET/images/006A28.JPG,FGNET,006A28.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/006A28.JPG,Middle Eastern,White,Male,10-19,"[0.04227713 0.00228203 0.05395668 0.00385331 0.00716691 0.23187321
 0.65859073]",[0.9003522  0.00386786 0.01854404 0.07723593],[9.999636e-01 3.647598e-05],"[1.3175375e-03 1.3646302e-01 5.4073238e-01 2.1043169e-01 7.7418216e-02
 3.0701812e-02 2.6763547e-03 2.4876223e-04 1.0180447e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A09.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\048A17.JPG,False,0.928059917,0.68,VGG-Face,opencv,cosine,,,,,048A09.JPG,FGNET/images/048A09.JPG,FGNET,048A09.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/048A09.JPG,Middle Eastern,White,Male,3-9,"[0.03091467 0.17633948 0.12749349 0.01733021 0.05820642 0.23972797
 0.34998778]",[0.9203739  0.03547848 0.03465504 0.00949265],[0.99023557 0.00976443],"[3.1158777e-03 7.1104348e-01 2.1166237e-01 4.9123984e-02 1.7201636e-02
 6.6247266e-03 8.5845223e-04 3.0951895e-04 5.9874739e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A08.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\080A09.JPG,True,0.469166502,0.68,VGG-Face,opencv,cosine,,,,,080A08.JPG,FGNET/images/080A08.JPG,FGNET,080A08.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/080A08.JPG,White,White,Male,10-19,"[7.1232659e-01 1.6271751e-04 9.9731840e-02 5.3851366e-02 4.2798039e-02
 3.0364368e-02 6.0764998e-02]",[8.8655889e-01 7.3337095e-04 6.5342747e-02 4.7365051e-02],[0.9891477  0.01085224],"[1.5967220e-04 4.1018817e-01 5.7581639e-01 1.1336602e-02 2.0113438e-03
 4.5281474e-04 2.7989359e-05 6.3000653e-06 7.4238358e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A12.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\008A35.JPG,True,0.589445149,0.68,VGG-Face,opencv,cosine,,,,,008A12.JPG,FGNET/images/008A12.JPG,FGNET,008A12.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/008A12.JPG,White,White,Female,20-29,"[0.8555991  0.00270037 0.07237312 0.03495339 0.01457466 0.00341896
 0.01638041]",[0.93222904 0.00326387 0.05934363 0.00516346],[0.11995549 0.8800445 ],"[5.3082668e-04 2.8970726e-02 2.1770778e-01 5.5006951e-01 1.6163649e-01
 3.8002014e-02 2.3820945e-03 5.6669104e-04 1.3382694e-04]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A20.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\047A23.JPG,False,0.694445942,0.68,VGG-Face,opencv,cosine,,,,,047A20.JPG,FGNET/images/047A20.JPG,FGNET,047A20.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/047A20.JPG,Middle Eastern,White,Female,20-29,"[0.21524343 0.0151374  0.11637134 0.01030379 0.01418436 0.20442508
 0.42433462]",[0.7545819  0.00526939 0.00945758 0.23069115],[0.2794305 0.7205695],"[4.7267145e-05 1.4133799e-02 1.9667985e-01 6.6774970e-01 1.1590482e-01
 5.3184237e-03 1.5471890e-04 1.0899784e-05 5.8497920e-07]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A00.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\074A01.JPG,True,0.505891616,0.68,VGG-Face,opencv,cosine,,,,,074A00.JPG,FGNET/images/074A00.JPG,FGNET,074A00.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/074A00.JPG,White,Asian,Male,0-2,"[0.6078916  0.00265096 0.06909966 0.07001632 0.02245775 0.00406614
 0.22381747]",[3.7322816e-01 4.6327524e-04 6.2443000e-01 1.8785299e-03],[0.6152617  0.38473833],"[9.5347923e-01 3.8233869e-02 6.1362225e-04 1.9908433e-03 2.6199808e-03
 1.9087201e-03 8.3325489e-04 2.5989904e-04 6.0605260e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\068A10a.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\068A10b.JPG,True,0.609854188,0.68,VGG-Face,opencv,cosine,,,,,068A10a.JPG,FGNET/images/068A10a.JPG,FGNET,068A10a.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/068A10a.JPG,White,Indian,Male,10-19,"[8.6924618e-01 7.9511834e-04 4.7101509e-02 2.8092249e-03 1.0536794e-02
 4.9690459e-02 1.9820631e-02]",[0.47145602 0.00504985 0.03650764 0.4869865 ],[0.9396303  0.06036969],"[1.2354950e-06 1.3675436e-02 8.3967370e-01 1.4297962e-01 3.5881901e-03
 8.0667625e-05 1.0743332e-06 1.1214882e-07 1.0668427e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\070A01.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\070A14.JPG,True,0.666295324,0.68,VGG-Face,opencv,cosine,,,,,070A01.JPG,FGNET/images/070A01.JPG,FGNET,070A01.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/070A01.JPG,White,White,Female,3-9,"[7.4830973e-01 1.8447671e-02 1.3987701e-01 3.8424607e-02 7.9123918e-03
 3.3629610e-04 4.6692289e-02]",[0.82708395 0.03197325 0.13583706 0.00510573],[0.49220282 0.5077972 ],"[0.09029917 0.67119604 0.0620526  0.04698855 0.06294889 0.04777615
 0.0125794  0.00506998 0.00108917]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A18.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\062A47.JPG,False,0.849717166,0.68,VGG-Face,opencv,cosine,,,,,062A18.JPG,FGNET/images/062A18.JPG,FGNET,062A18.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/062A18.JPG,White,White,Female,20-29,"[6.7848206e-01 2.9287775e-04 8.6058728e-02 1.0335641e-03 8.9432421e-04
 1.2038501e-02 2.2119991e-01]",[0.8930193  0.00213403 0.00148071 0.10336605],[0.00745323 0.9925468 ],"[6.6028642e-06 1.2465073e-02 3.6762270e-01 5.8348209e-01 3.5434775e-02
 9.7592757e-04 1.2170292e-05 6.1954358e-07 6.5506107e-08]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A05.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\009A22a.JPG,False,0.880098677,0.68,VGG-Face,opencv,cosine,,,,,009A05.JPG,FGNET/images/009A05.JPG,FGNET,009A05.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/009A05.JPG,Latino_Hispanic,Indian,Male,3-9,"[0.01751308 0.07633498 0.77339727 0.00507378 0.04338046 0.08201911
 0.00228136]",[0.03018732 0.16026069 0.01080913 0.7987429 ],[0.63592327 0.36407673],"[8.6839348e-03 9.1569108e-01 7.0534095e-02 3.3582328e-03 1.2002796e-03
 4.0595466e-04 6.2011190e-05 4.6722536e-05 1.7638535e-05]"
C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A04.JPG,C:\INDRES\DTU\Semester 3\Special course\Datasets\FGNET\FGNET\images\054A06.JPG,True,0.591256894,0.68,VGG-Face,opencv,cosine,,,,,054A04.JPG,FGNET/images/054A04.JPG,FGNET,054A04.JPG,/zhome/15/a/181503/Indre/Special_course/Datasets/FGNET/images/054A04.JPG,Middle Eastern,White,Female,3-9,"[3.8771078e-01 3.7769842e-05 8.0305427e-02 2.3013731e-03 9.8148535e-04
 9.8560760e-03 5.1880705e-01]",[9.481460e-01 8.897200e-05 1.804196e-02 3.372306e-02],[0.08769868 0.9123013 ],"[4.5046218e-02 9.2475820e-01 2.6599720e-02 1.7881137e-03 1.0748137e-03
 5.5954460e-04 1.1421597e-04 4.4048524e-05 1.5125522e-05]"
