image1,image2,verified,distance,threshold,model,detector_backend,similarity_metric,facial_areas_img1,facial_areas_img2,time,error,image1_name,path,dataset_name,image_name,face_name_align,race7,race4,gender,age_group,race_scores_fair_7,race_scores_fair_4,gender_scores_fair,age_scores_fair
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0015.jpg,True,0.5944495023697243,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0001.jpg,lfw_all_subset_photos\Angelina_Jolie_0001.jpg,lfw_all_subset_photos,Angelina_Jolie_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0001.jpg,Southeast Asian,Black,Male,10-19,"[0.00407527 0.2832863  0.03984456 0.23108113 0.40612373 0.03304531
 0.00254373]",[0.00816456 0.53348696 0.36622158 0.09212697],[0.8146742  0.18532582],"[6.5579974e-05 5.3750936e-02 6.0879695e-01 3.0156556e-01 3.2027818e-02
 3.1760298e-03 3.7493420e-04 1.9133811e-04 5.0765670e-05]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,False,0.8482050665862475,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0001.jpg,lfw_all_subset_photos\Jean_Chretien_0001.jpg,lfw_all_subset_photos,Jean_Chretien_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0001.jpg,East Asian,Asian,Male,40-49,"[0.02406278 0.00779769 0.03079518 0.67895925 0.25573117 0.00095718
 0.00169681]",[0.01450842 0.01187164 0.9623679  0.01125212],[0.9317203  0.06827967],"[2.0953846e-04 1.8061862e-03 1.1717089e-02 1.0539084e-01 1.9363548e-01
 2.8195056e-01 2.0334636e-01 1.5448333e-01 4.7460712e-02]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0036.jpg,False,0.6881428549419045,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0003.jpg,lfw_all_subset_photos\Jean_Chretien_0003.jpg,lfw_all_subset_photos,Jean_Chretien_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0003.jpg,East Asian,Asian,Male,60-69,"[0.02709402 0.00889454 0.03059016 0.74882656 0.1419238  0.00254866
 0.04012221]",[0.03154052 0.05110342 0.9130987  0.00425735],[0.92449605 0.07550395],"[0.00128436 0.0032461  0.00443233 0.01535114 0.02597808 0.06582937
 0.14559665 0.40525407 0.33302793]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0050.jpg,False,0.6955428504021138,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0048.jpg,lfw_all_subset_photos\Jean_Chretien_0048.jpg,lfw_all_subset_photos,Jean_Chretien_0048.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0048.jpg,East Asian,Asian,Male,60-69,"[0.04454099 0.01256576 0.01132731 0.8231233  0.09914605 0.00180598
 0.00749068]",[0.01032186 0.14901808 0.8340275  0.00663259],[0.9915956  0.00840438],"[0.01950068 0.05089981 0.02243341 0.03710511 0.06631627 0.13526027
 0.2221061  0.2925931  0.15378521]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0014.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0019.jpg,True,0.4175978018275447,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0014.jpg,lfw_all_subset_photos\Jean_Chretien_0014.jpg,lfw_all_subset_photos,Jean_Chretien_0014.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0014.jpg,East Asian,Asian,Male,60-69,"[2.42191218e-02 1.18302414e-02 2.57034935e-02 7.95910418e-01
 1.30829319e-01 4.97396570e-04 1.10100005e-02]",[1.2718827e-03 1.0598397e-02 9.8803335e-01 9.6378833e-05],[0.74219066 0.25780934],"[0.00057081 0.00083397 0.0041031  0.05398402 0.09207921 0.19724159
 0.23876107 0.28395706 0.12846917]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0042.jpg,True,0.5630231252357408,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0031.jpg,lfw_all_subset_photos\Vladimir_Putin_0031.jpg,lfw_all_subset_photos,Vladimir_Putin_0031.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0031.jpg,East Asian,Asian,Male,40-49,"[0.03906389 0.10540929 0.25217065 0.3442746  0.23661922 0.01700371
 0.00545864]",[0.00327367 0.0404073  0.8283319  0.1279871 ],[0.9800416  0.01995837],"[0.00124274 0.03895437 0.04652316 0.12434857 0.16623104 0.19566701
 0.1504247  0.1879329  0.08867555]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0016.jpg,True,0.5255172102527107,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0009.jpg,lfw_all_subset_photos\Angelina_Jolie_0009.jpg,lfw_all_subset_photos,Angelina_Jolie_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0009.jpg,East Asian,Asian,Female,20-29,"[0.17679709 0.00403034 0.19075091 0.40833586 0.17755896 0.01089187
 0.03163489]",[1.3868786e-01 4.7799834e-04 8.5782176e-01 3.0123652e-03],[0.01048508 0.9895149 ],"[9.1238493e-05 1.2048236e-02 1.3427922e-01 7.2498345e-01 1.1844928e-01
 9.7847627e-03 3.0926857e-04 4.7755679e-05 6.7817696e-06]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0010.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,True,0.3263705717733409,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0010.jpg,lfw_all_subset_photos\Jean_Chretien_0010.jpg,lfw_all_subset_photos,Jean_Chretien_0010.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0010.jpg,East Asian,Asian,Male,10-19,"[0.13021177 0.01338604 0.04256843 0.671844   0.1052537  0.00260746
 0.03412859]",[0.03097493 0.13997279 0.8121653  0.0168869 ],[0.9953773  0.00462269],"[0.00358185 0.18528673 0.25309488 0.17982586 0.17413013 0.11624929
 0.05518068 0.02771441 0.00493618]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0035.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0043.jpg,True,0.4864361208663172,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0035.jpg,lfw_all_subset_photos\Jean_Chretien_0035.jpg,lfw_all_subset_photos,Jean_Chretien_0035.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0035.jpg,White,White,Male,50-59,"[0.53088367 0.00127432 0.02722852 0.33489951 0.0564509  0.00440601
 0.04485704]",[0.97496575 0.00176357 0.01306179 0.01020894],[9.9985737e-01 1.4263294e-04],"[0.00269935 0.00365963 0.01544295 0.05125502 0.19963187 0.24829902
 0.28310227 0.18206081 0.01384907]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,True,0.4610664694967895,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0003.jpg,lfw_all_subset_photos\Vladimir_Putin_0003.jpg,lfw_all_subset_photos,Vladimir_Putin_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0003.jpg,Black,Asian,Male,40-49,"[0.15140699 0.4189416  0.07735936 0.11711036 0.08040459 0.01000138
 0.14477572]",[0.00480392 0.13933413 0.79244983 0.06341219],[0.9803501  0.01964993],"[0.00222541 0.02670294 0.13457336 0.22252716 0.20547667 0.23322858
 0.09517451 0.05629878 0.0237926 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0005.jpg,True,0.5472334356316295,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,lfw_all_subset_photos\Vladimir_Putin_0004.jpg,lfw_all_subset_photos,Vladimir_Putin_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0004.jpg,East Asian,Asian,Male,30-39,"[0.00631865 0.08933885 0.07925191 0.62731063 0.1927027  0.00173029
 0.00334692]",[8.210960e-04 4.041680e-01 5.947250e-01 2.858342e-04],[0.93807256 0.06192743],"[0.00056256 0.02717851 0.09797645 0.16617356 0.25188428 0.21121961
 0.12568346 0.08917059 0.03015097]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0018.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0027.jpg,True,0.3742093994931874,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0018.jpg,lfw_all_subset_photos\Jean_Chretien_0018.jpg,lfw_all_subset_photos,Jean_Chretien_0018.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0018.jpg,East Asian,Asian,Male,40-49,"[2.1613840e-02 4.8163917e-02 3.2231111e-02 7.8734857e-01 1.0632254e-01
 6.5596361e-04 3.6639911e-03]",[0.0036749  0.03584106 0.95100963 0.00947444],[0.99727607 0.00272395],"[0.00032415 0.00695041 0.02319272 0.11959371 0.25702816 0.31433982
 0.17751823 0.07811589 0.02293688]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0038.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0045.jpg,True,0.4475303763822658,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0038.jpg,lfw_all_subset_photos\Jean_Chretien_0038.jpg,lfw_all_subset_photos,Jean_Chretien_0038.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0038.jpg,East Asian,Asian,Male,60-69,"[0.03056967 0.06413814 0.15606526 0.5617648  0.17635922 0.00243876
 0.00866407]",[0.00209037 0.01251208 0.9826874  0.00271015],[0.9989223  0.00107768],"[0.00251789 0.06509757 0.11307923 0.05778461 0.12293059 0.18308927
 0.19696057 0.19991338 0.0586268 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0026.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0048.jpg,True,0.526443112272156,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0026.jpg,lfw_all_subset_photos\Jean_Chretien_0026.jpg,lfw_all_subset_photos,Jean_Chretien_0026.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0026.jpg,East Asian,Black,Male,60-69,"[1.3399662e-01 1.0696605e-02 1.6017389e-02 7.3857069e-01 7.2764456e-02
 6.7156128e-04 2.7282713e-02]",[0.01649032 0.68441296 0.29475814 0.00433861],[0.97643596 0.02356411],"[0.00469581 0.01458209 0.06594222 0.18615112 0.15109338 0.17547113
 0.17021918 0.18962204 0.04222309]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0015.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0018.jpg,False,0.7534967463317538,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0015.jpg,lfw_all_subset_photos\Angelina_Jolie_0015.jpg,lfw_all_subset_photos,Angelina_Jolie_0015.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0015.jpg,East Asian,Asian,Male,20-29,"[0.03047925 0.0363853  0.26245758 0.34053767 0.29731116 0.01746161
 0.01536752]",[0.07914708 0.03783387 0.82267594 0.06034308],[0.8176043  0.18239567],"[3.9852367e-04 1.3822615e-01 2.3656563e-01 4.7180894e-01 1.2537128e-01
 2.1259656e-02 3.1526187e-03 2.1643280e-03 1.0529105e-03]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0029.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0034.jpg,True,0.4406075757850022,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0029.jpg,lfw_all_subset_photos\Vladimir_Putin_0029.jpg,lfw_all_subset_photos,Vladimir_Putin_0029.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0029.jpg,East Asian,Asian,Male,60-69,"[1.6336935e-02 7.9067086e-04 1.1441527e-02 9.0566242e-01 6.3257627e-02
 1.2268120e-04 2.3881358e-03]",[2.1832218e-02 2.9734140e-03 9.7465122e-01 5.4319808e-04],[0.8335698  0.16643022],"[4.0225434e-04 2.0577959e-03 4.7814553e-03 1.5166920e-02 5.3306334e-02
 1.5130575e-01 2.3839040e-01 4.0229693e-01 1.3229223e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0009.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,False,0.6836839038714104,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0009.jpg,lfw_all_subset_photos\Jean_Chretien_0009.jpg,lfw_all_subset_photos,Jean_Chretien_0009.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0009.jpg,East Asian,Asian,Male,60-69,"[0.01222026 0.07178056 0.07714076 0.6865706  0.14680396 0.00230538
 0.00317851]",[0.00187519 0.01412942 0.97035944 0.01363594],[0.9758582  0.02414184],"[0.00037747 0.00237945 0.01018172 0.02223317 0.06354632 0.19703357
 0.28919455 0.314106   0.10094774]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0033.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0037.jpg,True,0.5834680908269902,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0033.jpg,lfw_all_subset_photos\Vladimir_Putin_0033.jpg,lfw_all_subset_photos,Vladimir_Putin_0033.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0033.jpg,East Asian,Asian,Male,40-49,"[0.08655552 0.02627625 0.07056997 0.615192   0.19367297 0.00094479
 0.00678853]",[0.11743028 0.11893878 0.7260405  0.03759046],[0.998382   0.00161807],"[0.00050759 0.00944021 0.05823753 0.11714296 0.21022128 0.24775979
 0.19773418 0.12760958 0.03134685]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0031.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0032.jpg,True,0.5734754619720165,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0031.jpg,lfw_all_subset_photos\Vladimir_Putin_0031.jpg,lfw_all_subset_photos,Vladimir_Putin_0031.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0031.jpg,East Asian,Asian,Male,40-49,"[0.03906389 0.10540929 0.25217065 0.3442746  0.23661922 0.01700371
 0.00545864]",[0.00327367 0.0404073  0.8283319  0.1279871 ],[0.9800416  0.01995837],"[0.00124274 0.03895437 0.04652316 0.12434857 0.16623104 0.19566701
 0.1504247  0.1879329  0.08867555]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0041.jpg,True,0.4236048915820138,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,lfw_all_subset_photos\Vladimir_Putin_0004.jpg,lfw_all_subset_photos,Vladimir_Putin_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0004.jpg,East Asian,Asian,Male,30-39,"[0.00631865 0.08933885 0.07925191 0.62731063 0.1927027  0.00173029
 0.00334692]",[8.210960e-04 4.041680e-01 5.947250e-01 2.858342e-04],[0.93807256 0.06192743],"[0.00056256 0.02717851 0.09797645 0.16617356 0.25188428 0.21121961
 0.12568346 0.08917059 0.03015097]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0025.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0031.jpg,False,0.7467364361099031,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0025.jpg,lfw_all_subset_photos\Jean_Chretien_0025.jpg,lfw_all_subset_photos,Jean_Chretien_0025.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0025.jpg,East Asian,Asian,Male,50-59,"[0.0240588  0.0158527  0.02295331 0.78715974 0.12411728 0.00120447
 0.02465373]",[1.2644183e-02 1.2935305e-02 9.7356415e-01 8.5636292e-04],[0.9830477  0.01695226],"[0.00172583 0.02112637 0.05181898 0.04935233 0.09917448 0.21788955
 0.25024766 0.23979081 0.06887398]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0007.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Angelina_Jolie\Angelina_Jolie_0010.jpg,True,0.6282726860384498,0.68,VGG-Face,opencv,cosine,,,,,Angelina_Jolie_0007.jpg,lfw_all_subset_photos\Angelina_Jolie_0007.jpg,lfw_all_subset_photos,Angelina_Jolie_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Angelina_Jolie_0007.jpg,East Asian,Asian,Female,20-29,"[0.25603583 0.0094266  0.08490127 0.5350424  0.09233496 0.00374908
 0.01850995]",[0.31914216 0.00127188 0.66948694 0.01009905],[0.01762386 0.98237616],"[3.65825254e-04 3.51929367e-02 1.16360605e-01 6.34338140e-01
 1.90525934e-01 2.25098357e-02 6.02433109e-04 8.56760089e-05
 1.86328780e-05]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Alexander_Losyukov\Alexander_Losyukov_0003.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Alexander_Losyukov\Alexander_Losyukov_0004.jpg,False,0.8013355707115081,0.68,VGG-Face,opencv,cosine,,,,,Alexander_Losyukov_0003.jpg,lfw_all_subset_photos\Alexander_Losyukov_0003.jpg,lfw_all_subset_photos,Alexander_Losyukov_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alexander_Losyukov_0003.jpg,Latino_Hispanic,Asian,Male,50-59,"[0.17644385 0.2129278  0.30910406 0.11564139 0.05952088 0.01899524
 0.10736685]",[0.0541997  0.07448868 0.85432094 0.01699064],[0.9732115  0.02678849],"[0.00211646 0.00515618 0.00537876 0.02856335 0.10665985 0.3737213
 0.3798858  0.08922721 0.00929118]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0029.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0039.jpg,True,0.564611735426441,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0029.jpg,lfw_all_subset_photos\Vladimir_Putin_0029.jpg,lfw_all_subset_photos,Vladimir_Putin_0029.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0029.jpg,East Asian,Asian,Male,60-69,"[1.6336935e-02 7.9067086e-04 1.1441527e-02 9.0566242e-01 6.3257627e-02
 1.2268120e-04 2.3881358e-03]",[2.1832218e-02 2.9734140e-03 9.7465122e-01 5.4319808e-04],[0.8335698  0.16643022],"[4.0225434e-04 2.0577959e-03 4.7814553e-03 1.5166920e-02 5.3306334e-02
 1.5130575e-01 2.3839040e-01 4.0229693e-01 1.3229223e-01]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0004.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,False,0.7095396610882423,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0004.jpg,lfw_all_subset_photos\Vladimir_Putin_0004.jpg,lfw_all_subset_photos,Vladimir_Putin_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0004.jpg,East Asian,Asian,Male,30-39,"[0.00631865 0.08933885 0.07925191 0.62731063 0.1927027  0.00173029
 0.00334692]",[8.210960e-04 4.041680e-01 5.947250e-01 2.858342e-04],[0.93807256 0.06192743],"[0.00056256 0.02717851 0.09797645 0.16617356 0.25188428 0.21121961
 0.12568346 0.08917059 0.03015097]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0006.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0017.jpg,False,0.8864781983765696,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0006.jpg,lfw_all_subset_photos\Jean_Chretien_0006.jpg,lfw_all_subset_photos,Jean_Chretien_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0006.jpg,East Asian,Asian,Male,50-59,"[0.07580955 0.01888641 0.02141894 0.796098   0.0760689  0.00091273
 0.01080543]",[0.00697875 0.16950646 0.8081774  0.01533739],[0.9979779  0.00202208],"[0.00621446 0.01773369 0.01543595 0.02517498 0.06937825 0.17492096
 0.31939697 0.29897857 0.07276615]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0046.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0054.jpg,True,0.6458510931204628,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0046.jpg,lfw_all_subset_photos\Jean_Chretien_0046.jpg,lfw_all_subset_photos,Jean_Chretien_0046.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0046.jpg,East Asian,Asian,Male,50-59,"[0.19977845 0.05244548 0.02706715 0.5362711  0.1508578  0.00523638
 0.02834366]",[0.09588414 0.17632565 0.6758493  0.05194092],[9.9961591e-01 3.8412062e-04],"[0.002513   0.00742009 0.01001045 0.01972231 0.04797511 0.13153839
 0.36847818 0.33925277 0.07308973]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0021.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Vladimir_Putin\Vladimir_Putin_0025.jpg,False,0.740723426758525,0.68,VGG-Face,opencv,cosine,,,,,Vladimir_Putin_0021.jpg,lfw_all_subset_photos\Vladimir_Putin_0021.jpg,lfw_all_subset_photos,Vladimir_Putin_0021.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Vladimir_Putin_0021.jpg,Black,Asian,Male,10-19,"[0.01590182 0.46415395 0.09028132 0.30961356 0.10535671 0.00413433
 0.01055846]",[0.00448436 0.06243332 0.92735606 0.00572629],[0.9841054  0.01589459],"[0.00161336 0.06175649 0.25625232 0.11963263 0.11870673 0.14734338
 0.08951753 0.11785189 0.0873257 ]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0035.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Jean_Chretien\Jean_Chretien_0044.jpg,True,0.6509910919047301,0.68,VGG-Face,opencv,cosine,,,,,Jean_Chretien_0035.jpg,lfw_all_subset_photos\Jean_Chretien_0035.jpg,lfw_all_subset_photos,Jean_Chretien_0035.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jean_Chretien_0035.jpg,White,White,Male,50-59,"[0.53088367 0.00127432 0.02722852 0.33489951 0.0564509  0.00440601
 0.04485704]",[0.97496575 0.00176357 0.01306179 0.01020894],[9.9985737e-01 1.4263294e-04],"[0.00269935 0.00365963 0.01544295 0.05125502 0.19963187 0.24829902
 0.28310227 0.18206081 0.01384907]"
C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Andrei_Mikhnevich\Andrei_Mikhnevich_0001.jpg,C:/INDRES/DTU/Semester 3/Special course/Datasets/lfw_subset\Andrei_Mikhnevich\Andrei_Mikhnevich_0002.jpg,True,0.324735945720125,0.68,VGG-Face,opencv,cosine,,,,,Andrei_Mikhnevich_0001.jpg,lfw_all_subset_photos\Andrei_Mikhnevich_0001.jpg,lfw_all_subset_photos,Andrei_Mikhnevich_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Andrei_Mikhnevich_0001.jpg,Latino_Hispanic,White,Male,3-9,"[0.14119133 0.05705958 0.44324267 0.1673612  0.1601279  0.01527714
 0.01574017]",[0.7344113  0.0025881  0.25226414 0.01073642],[0.951779   0.04822098],"[0.00611665 0.30812544 0.2864301  0.2327174  0.11813122 0.02814705
 0.00812189 0.00822821 0.00398206]"
