Image Path,Identity,Target_X,Target_Y,Target_W,Target_H,Source_X,Source_Y,Source_W,Source_H,VGG-Face_cosine,Notes
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Richard_Armitage_0005.jpg,69,69,114,114,66,68,116,116,0.6761314507027312,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0003.jpg,69,68,114,114,69,68,114,114,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,69,69,111,111,69,68,114,114,0.5350762450998001,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0002.jpg,66,68,116,116,69,68,114,114,0.6596439292756637,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,69,69,111,111,69,69,111,111,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0002.jpg,66,68,116,116,69,69,111,111,0.383970795292947,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0003.jpg,69,68,114,114,69,69,111,111,0.5350762450998001,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Dennis_Kucinich_0001.jpg,70,69,111,111,69,69,111,111,0.6274408229314635,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0001.jpg,65,67,119,119,69,69,111,111,0.6587063035289296,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Aleksander_Kwasniewski_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Kerry_0001.jpg,69,68,112,112,69,69,111,111,0.6794884179855011,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0001.jpg,72,71,110,110,72,71,110,110,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Frank_Stallone_0001.jpg,68,67,116,116,72,71,110,110,0.5855571819864632,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tony_Shalhoub_0001.jpg,68,65,117,117,72,71,110,110,0.6156245939416345,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tony_Shalhoub_0004.jpg,68,67,113,113,72,71,110,110,0.6590409833170259,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0002.jpg,68,68,113,113,68,68,113,113,-2.220446049250313e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Alex_Barros_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0008.jpg,77,117,86,86,68,68,113,113,0.663459559920617,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,69,68,113,113,-2.220446049250313e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,69,68,113,113,0.27981588680715475,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,69,68,113,113,0.3190185057892575,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,69,68,113,113,0.4255571238613036,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,69,68,113,113,0.44403780892955114,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,69,68,113,113,0.49970729803469827,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,69,68,113,113,0.5600579570663777,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,69,68,113,113,0.6551963765486916,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0003.jpg,70,68,112,112,69,68,113,113,0.6693610570664494,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Paul_Sarbanes_0002.jpg,70,66,117,117,69,68,113,113,0.6721698742355255,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\John_Snow_0006.jpg,64,65,118,118,69,68,113,113,0.6799192098446338,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,65,67,121,121,-2.220446049250313e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,65,67,121,121,0.1780455307019818,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,65,67,121,121,0.3190185057892575,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,65,67,121,121,0.4094248091613538,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,65,67,121,121,0.45015992264192484,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,65,67,121,121,0.5129319617158288,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,65,67,121,121,0.5397172498180174,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,65,67,121,121,0.5474459504185394,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,67,66,114,114,1.1102230246251565e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,67,66,114,114,0.1780455307019818,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,67,66,114,114,0.27981588680715475,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,67,66,114,114,0.3590751524599056,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,67,66,114,114,0.40336205291243177,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,67,66,114,114,0.47785234538829957,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,67,66,114,114,0.4867724985204015,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,67,66,114,114,0.5196900659644679,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ibrahim_Jaafari_0001.jpg,66,72,120,120,67,66,114,114,0.6704296259487201,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,71,69,111,111,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,71,69,111,111,0.443772969632545,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,71,69,111,111,0.47785234538829957,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,71,69,111,111,0.49970729803469827,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,71,69,111,111,0.5031418629939508,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Strom_Thurmond_0002.jpg,67,69,117,117,71,69,111,111,0.5370433027593584,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,71,69,111,111,0.5474459504185394,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,71,69,111,111,0.5941840955686872,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Gerry_Adams_0003.jpg,63,67,122,122,71,69,111,111,0.6283563401993418,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Peter_Struck_0005.jpg,65,66,127,127,71,69,111,111,0.638969080853282,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,71,69,111,111,0.6398423546409431,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Tom_Daschle_0014.jpg,68,67,113,113,71,69,111,111,0.6573595365751349,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Thabo_Mbeki_0004.jpg,0,0,250,250,71,69,111,111,0.6728844752100475,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,70,69,113,113,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,70,69,113,113,0.40336205291243177,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,70,69,113,113,0.4094248091613538,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,70,69,113,113,0.4157401925787785,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,70,69,113,113,0.4255571238613036,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,70,69,113,113,0.4349242024971385,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,70,69,113,113,0.4526056653110495,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,70,69,113,113,0.5031418629939508,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,71,68,112,112,-2.220446049250313e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,71,68,112,112,0.3590751524599056,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,71,68,112,112,0.3809089648332835,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,71,68,112,112,0.4157401925787785,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,71,68,112,112,0.4348551934484527,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,71,68,112,112,0.443772969632545,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,71,68,112,112,0.44403780892955114,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,71,68,112,112,0.45015992264192484,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Bullock_0002.jpg,56,52,140,140,71,68,112,112,0.6331447491793274,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,67,67,116,116,67,67,116,116,0.0,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,67,67,116,116,0.2639081718426023,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0006.jpg,71,68,112,112,67,67,116,116,0.4348551934484527,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0005.jpg,70,69,113,113,67,67,116,116,0.4349242024971385,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0002.jpg,65,67,121,121,67,67,116,116,0.5129319617158288,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0003.jpg,67,66,114,114,67,67,116,116,0.5196900659644679,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0004.jpg,71,69,111,111,67,67,116,116,0.6398423546409431,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0007.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0001.jpg,69,68,113,113,67,67,116,116,0.6551963765486916,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,2,76,67,67,2,76,67,67,-2.220446049250313e-16,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Yasser_Arafat_0006.jpg,66,64,122,122,2,76,67,67,0.5225820821120762,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Yasser_Arafat_0007.jpg,0,0,250,250,2,76,67,67,0.6230637865111205,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Jose_Serra_0005.jpg,69,68,114,114,2,76,67,67,0.6249428945672905,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Bullock_0001.jpg,66,68,115,115,2,76,67,67,0.6458314534687257,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Glafcos_Clerides_0001.jpg,74,69,107,107,2,76,67,67,0.6479704789311447,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Thabo_Mbeki_0002.jpg,63,69,116,116,2,76,67,67,0.6491149196601788,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Yasser_Arafat_0001.jpg,70,69,116,116,2,76,67,67,0.6528530787071032,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Robert_Bullock_0002.jpg,56,52,140,140,2,76,67,67,0.6722753174688842,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Glafcos_Clerides_0004.jpg,68,65,122,122,2,76,67,67,0.6795236717586457,
C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,C:\INDRES\DTU\Semester 3\Special course\Datasets\lfw_all_subset_photos\Ali_Naimi_0008.jpg,68,67,115,115,68,67,115,115,0.0,
